"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"48","1013",1712153293011,"8","8","practice","1","2",12,33,"Two bison are at the waters edge. One thinks that the thing in the water floating is an alligator. The other thinks it is a log. They poke, splash water and even climb on the thing to see if it is alive or not.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bison are at the waters edge. One thinks that the thing in the water floating is an alligator. The other thinks it is a log. They poke, splash water and even climb on the thing to see if it is alive or not."", ""importance"": ""6"", ""time"": 88385, ""tag"": ""prac_segB_desc""}","description"
"52","1014",1712152812470,"8","4","practice","1","2",12,33,"There are two wildebeest and through communication of grunts and snorts are saying what they think an object in the water is through the use of speech bubbles. The one says that it is a crocodile and the other says it is a log. The one who says that it is a crocodile pokes it with a stick, splashes water at it and stands and jumps on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two wildebeest and through communication of grunts and snorts are saying what they think an object in the water is through the use of speech bubbles. The one says that it is a crocodile and the other says it is a log. The one who says that it is a crocodile pokes it with a stick, splashes water at it and stands and jumps on it."", ""importance"": ""5"", ""time"": 136101, ""tag"": ""prac_segB_desc""}","description"
"57","1015",1703346093679,"8","7","practice","1","2",12,33,"Two bison, by amwatering hole trying to decide if a floating item is indeed a log, or a crodile, one bison, throws a stone says it is a log, then jumps on it, thinking it is a log, the other bison, still insists... Crocodile, quite humerous ..",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bison, by amwatering hole trying to decide if a floating item is indeed a log, or a crodile, one bison, throws a stone says it is a log, then jumps on it, thinking it is a log, the other bison, still insists... Crocodile, quite humerous .."", ""importance"": ""6"", ""time"": 142090, ""tag"": ""prac_segB_desc""}","description"
"62","1016",1702749060267,"8","2","practice","1","2",12,33,"The bulls continue to disagree about whether the object is a crocodile or a log. The bull who thinks it is a crocodile begins to throw rocks at it, poke it with a stick, and then eventually stands on it in an attempt to see what it is.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The bulls continue to disagree about whether the object is a crocodile or a log. The bull who thinks it is a crocodile begins to throw rocks at it, poke it with a stick, and then eventually stands on it in an attempt to see what it is."", ""importance"": ""5"", ""time"": 58036, ""tag"": ""prac_segB_desc""}","description"
"67","1017",1702749149941,"8","1","practice","1","2",12,33,"The two buffalo were arguing over what was in the water. One thinks it is a log and the other thinks it is a crocodile. One buffalo the object a rock and then poked it with a stick. That buffalo then jumped onto the objects back to find out what it actually is.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo were arguing over what was in the water. One thinks it is a log and the other thinks it is a crocodile. One buffalo the object a rock and then poked it with a stick. That buffalo then jumped onto the objects back to find out what it actually is."", ""importance"": ""6"", ""time"": 105441, ""tag"": ""prac_segB_desc""}","description"
"72","1018",1703965138546,"8","1","practice","1","2",12,33,"The two buffalo standing on the edge of the water source debated the true nature of the object that sat floating before them, just along the shoreline. One Buffalo posited their belief was that the true nature of the object was the topside of a crocodile, while the second buffalo refuted that assertion and responded with his own belief that the object was the topside of a piece of driftwood. The buffalo of the crocodile belief attempted to further investigate the item by poking it with a stick, but failed to obtain any kind of response to prove his claim. His next attempt is to jump on the item. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo standing on the edge of the water source debated the true nature of the object that sat floating before them, just along the shoreline. One Buffalo posited their belief was that the true nature of the object was the topside of a crocodile, while the second buffalo refuted that assertion and responded with his own belief that the object was the topside of a piece of driftwood. The buffalo of the crocodile belief attempted to further investigate the item by poking it with a stick, but failed to obtain any kind of response to prove his claim. His next attempt is to jump on the item. "", ""importance"": ""6"", ""time"": 286183, ""tag"": ""prac_segB_desc""}","description"
"77","1019",1701961434875,"8","0","practice","1","2",12,33,"Two buffalo are river side and are arguing about if the thing they see in the water is a crocodile or a log. One of them throws a stone at it but gets no response. He then puts him 2 front legs on it and keeps his rear legs on the ground.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two buffalo are river side and are arguing about if the thing they see in the water is a crocodile or a log. One of them throws a stone at it but gets no response. He then puts him 2 front legs on it and keeps his rear legs on the ground."", ""importance"": ""6"", ""time"": 94709, ""tag"": ""prac_segB_desc""}","description"
"82","1020",1698331755480,"8","0","practice","1","2",12,33,"Two sheep are standing just on the shore looking at something long poking out of the water. One of the sheep thinks it is a log, one thinks it is a crocodile and you see their thought bubbles. Then one of the sheep prods the object in the water with a stick and then he jumps on it, and also throws water on it. It doesn't move much and doesn't seem alive.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two sheep are standing just on the shore looking at something long poking out of the water. One of the sheep thinks it is a log, one thinks it is a crocodile and you see their thought bubbles. Then one of the sheep prods the object in the water with a stick and then he jumps on it, and also throws water on it. It doesn't move much and doesn't seem alive."", ""importance"": ""6"", ""time"": 140420, ""tag"": ""prac_segB_desc""}","description"
"87","1021",1701961669356,"8","8","practice","1","2",12,33,"The animal that suspects that the object is a crocodile throws a stone at the object to provoke it to move and therefore prove that it is a croc. The other animal still insists that the object is a large tree branch. The first animal then pokes the object with a stick. It does not move. The second animal again insists that it is a tree branch. The first animal splashes water on the object. It does not move. The second animal insists again that it is a tree branch. The first animal steps on to the object ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animal that suspects that the object is a crocodile throws a stone at the object to provoke it to move and therefore prove that it is a croc. The other animal still insists that the object is a large tree branch. The first animal then pokes the object with a stick. It does not move. The second animal again insists that it is a tree branch. The first animal splashes water on the object. It does not move. The second animal insists again that it is a tree branch. The first animal steps on to the object "", ""importance"": ""6"", ""time"": 212215, ""tag"": ""prac_segB_desc""}","description"
"91","1022",1701964319696,"8","0","practice","1","2",12,33,"the buffallo that thought it was a crocodile threw a rock at it but nothing happened. The two buffallo disagreed so the one that thought it was a crocodile poked it with a stick, splashed it with water and then climbed on top of it. Through all that they continued to disagree",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the buffallo that thought it was a crocodile threw a rock at it but nothing happened. The two buffallo disagreed so the one that thought it was a crocodile poked it with a stick, splashed it with water and then climbed on top of it. Through all that they continued to disagree"", ""importance"": ""5"", ""time"": 125224, ""tag"": ""prac_segB_desc""}","description"
"96","1023",1702749124791,"8","0","practice","1","2",12,33,"The first animal thinks the thing in the water is a crocodile, whilst the second thinks it's a log. The first one throws a rock at it to see the reaction, then pokes it with a stick and splashes water on it. There is no reaction, the first animal still thinks it's a crocodile and the second a log. The first animal starts to step on to the thing in the water",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The first animal thinks the thing in the water is a crocodile, whilst the second thinks it's a log. The first one throws a rock at it to see the reaction, then pokes it with a stick and splashes water on it. There is no reaction, the first animal still thinks it's a crocodile and the second a log. The first animal starts to step on to the thing in the water"", ""importance"": ""5"", ""time"": 77142, ""tag"": ""prac_segB_desc""}","description"
"101","1024",1701966633478,"8","5","practice","1","2",12,33,"The animals continue their debate on whether the object is a log or a crocodile. One splashes water and then pokes it with a stick. There is no sign of movement. The animal then climbs onto the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animals continue their debate on whether the object is a log or a crocodile. One splashes water and then pokes it with a stick. There is no sign of movement. The animal then climbs onto the object."", ""importance"": ""5"", ""time"": 65513, ""tag"": ""prac_segB_desc""}","description"
"106","1026",1703951431688,"8","6","practice","1","2",12,33,"The two oxens continue arguing untill one of them steps onto it",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two oxens continue arguing untill one of them steps onto it"", ""importance"": ""5"", ""time"": 54872, ""tag"": ""prac_segB_desc""}","description"
"111","1027",1698331721990,"8","7","practice","1","2",12,33,"the two animals at the side of the bank continue to disagree on whether the mysterious object is a log or an alligator. one of them decides to try and move it by throwing a rock, poking it with a stick and splashing water.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the two animals at the side of the bank continue to disagree on whether the mysterious object is a log or an alligator. one of them decides to try and move it by throwing a rock, poking it with a stick and splashing water."", ""importance"": ""5"", ""time"": 73113, ""tag"": ""prac_segB_desc""}","description"
"116","1028",1701961498813,"8","8","practice","1","2",12,33,"There were two large animals and they were in somewhat of a disagreement if the thing in the river was an alligator or if it was just a harmless log. One of the animals decided to jump on the item to see if it was an alligator or to confirm if it was a log or not.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were two large animals and they were in somewhat of a disagreement if the thing in the river was an alligator or if it was just a harmless log. One of the animals decided to jump on the item to see if it was an alligator or to confirm if it was a log or not."", ""importance"": ""6"", ""time"": 59202, ""tag"": ""prac_segB_desc""}","description"
"120","1029",1701961909388,"8","8","practice","1","2",12,33,"two water buffalo are hoping to cross the river. However one is worried that there is what looks like a croc in front of them. The other is saying its a log . The one who fears its a croc throws a rock at it, it hits and bounces off. No response. But they still dont agree. So he throws a stick. Again no response. Then he stands on the object and jumps up and down on it. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two water buffalo are hoping to cross the river. However one is worried that there is what looks like a croc in front of them. The other is saying its a log . The one who fears its a croc throws a rock at it, it hits and bounces off. No response. But they still dont agree. So he throws a stick. Again no response. Then he stands on the object and jumps up and down on it. "", ""importance"": ""7"", ""time"": 181276, ""tag"": ""prac_segB_desc""}","description"
"124","1032",1702480514927,"8","3","practice","1","2",12,33,"The 2 horn animals think the object in the water is either a log or a corodile. to try and find out one throws a stone at the object. after finding out nothing, they use a stick to pock at the object, they then start to think it a log and the one test jumps on the object to make sure what it is.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 horn animals think the object in the water is either a log or a corodile. to try and find out one throws a stone at the object. after finding out nothing, they use a stick to pock at the object, they then start to think it a log and the one test jumps on the object to make sure what it is."", ""importance"": ""5"", ""time"": 143179, ""tag"": ""prac_segB_desc""}","description"
"129","1033",1703961332812,"8","1","practice","1","2",12,33,"the 2 cows couldn't decide if it was a log of wood or a crocodile in the water. the cow on th eleft tried poking, tapping and splashing water on the mystery item, until finally one of the cows climbed on the item",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the 2 cows couldn't decide if it was a log of wood or a crocodile in the water. the cow on th eleft tried poking, tapping and splashing water on the mystery item, until finally one of the cows climbed on the item"", ""importance"": ""6"", ""time"": 101504, ""tag"": ""prac_segB_desc""}","description"
"134","1034",1703168012762,"8","3","practice","1","2",12,33,"There are 2 wilderbeasts, 1 of them is throwing rocks and poking a crocodile with a stick, 1 of them thinks it is a log and jumps on it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are 2 wilderbeasts, 1 of them is throwing rocks and poking a crocodile with a stick, 1 of them thinks it is a log and jumps on it."", ""importance"": ""6"", ""time"": 42128, ""tag"": ""prac_segB_desc""}","description"
"139","1036",1703606607389,"8","4","practice","1","2",12,33,"The two bulls continued to argue whether the object in the water was a alligators or log. The bull that argued for alligator tried to prove his argument through various test. First, he threw a rock at it but got no response from the object. The other bull was steadfast in his conviction it was a log. Annoyed, the alligator bull poked the object with a stick and got no response. The log bull again claimed the object was a log. The alligator bull was further incited by this and threw water on the object. When it again received no response, he jumped on the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two bulls continued to argue whether the object in the water was a alligators or log. The bull that argued for alligator tried to prove his argument through various test. First, he threw a rock at it but got no response from the object. The other bull was steadfast in his conviction it was a log. Annoyed, the alligator bull poked the object with a stick and got no response. The log bull again claimed the object was a log. The alligator bull was further incited by this and threw water on the object. When it again received no response, he jumped on the object."", ""importance"": ""5"", ""time"": 190033, ""tag"": ""prac_segB_desc""}","description"
"144","1037",1702749192053,"8","3","practice","1","2",12,33,"The water buffalo are arguing about whether it is a log or a crocodile in front of them. One throws a stone to prove it is and it doesnt move. Then pokes it with a stick and splashes it with water. They continue to argue about what it is. Eventually one of teh buffalo jump onto the item.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The water buffalo are arguing about whether it is a log or a crocodile in front of them. One throws a stone to prove it is and it doesnt move. Then pokes it with a stick and splashes it with water. They continue to argue about what it is. Eventually one of teh buffalo jump onto the item."", ""importance"": ""5"", ""time"": 93482, ""tag"": ""prac_segB_desc""}","description"
"149","1038",1701964170188,"8","2","practice","1","2",12,33,"The bison argue over what the object is in the water - one thinks it's a crocodile whilst the other thinks it's a log. The one bison, prods it with a stick and splashes it with water, before climbing on top of the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The bison argue over what the object is in the water - one thinks it's a crocodile whilst the other thinks it's a log. The one bison, prods it with a stick and splashes it with water, before climbing on top of the object."", ""importance"": ""5"", ""time"": 56072, ""tag"": ""prac_segB_desc""}","description"
"154","1039",1698331780072,"8","5","practice","1","2",12,33,"There are two wilder-beast at a river crossing. There is something in the river. One wilder-beast believes it is a crocodile, the other a log. One throws a rock at it, then pokes it with a stick and is still convinced it is a crocodile. The other still believes it is a tree log. The wilder beast that poked it with a stick then jumps onto the object in the river.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two wilder-beast at a river crossing. There is something in the river. One wilder-beast believes it is a crocodile, the other a log. One throws a rock at it, then pokes it with a stick and is still convinced it is a crocodile. The other still believes it is a tree log. The wilder beast that poked it with a stick then jumps onto the object in the river."", ""importance"": ""6"", ""time"": 151653, ""tag"": ""prac_segB_desc""}","description"
"159","1040",1701961722316,"8","7","practice","1","2",12,33,"Two bulls are sitting at the edge of a body of water.  It appears as if they are attempting to cross.  There is an object near them submerged in the water and they are debating about whether it is an alligator or some other kind of object.  One bull throws a rock at the object and pokes it with a stick.  He gets no reaction so he jumps onto the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bulls are sitting at the edge of a body of water.  It appears as if they are attempting to cross.  There is an object near them submerged in the water and they are debating about whether it is an alligator or some other kind of object.  One bull throws a rock at the object and pokes it with a stick.  He gets no reaction so he jumps onto the object."", ""importance"": ""5"", ""time"": 129500, ""tag"": ""prac_segB_desc""}","description"
"164","1041",1702480221952,"8","8","practice","1","2",12,33,"The bison continued to argue what was floating in the water. One of them threw a rock at it, splashed it and eventually jumped on its back in order to find out if it was a log or a crocodile",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The bison continued to argue what was floating in the water. One of them threw a rock at it, splashed it and eventually jumped on its back in order to find out if it was a log or a crocodile"", ""importance"": ""5"", ""time"": 61508, ""tag"": ""prac_segB_desc""}","description"
