"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"50","1018",1701961858651,"8","7","practice","1","2",12,33,"The 2 bison are at the edge of the river.  One of them thinks it's a log in the river, the other things it's an alligator.  The one bison that thinks it's an alligator throws a rock at the object and nothing happens.  They both still think it's their respective choices.  So the same bison slashes some water on it.  Again nothing happens and they both are unchanged in their opinions.  Then the same bison hops onto the object and now we're at that part.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The 2 bison are at the edge of the river.  One of them thinks it's a log in the river, the other things it's an alligator.  The one bison that thinks it's an alligator throws a rock at the object and nothing happens.  They both still think it's their respective choices.  So the same bison slashes some water on it.  Again nothing happens and they both are unchanged in their opinions.  Then the same bison hops onto the object and now we're at that part."", ""importance"": ""6"", ""time"": 86607, ""tag"": ""prac_segB_desc""}","description"
"54","1021",1698331695276,"8","6","practice","1","2",12,33,"The two buffalo standing on the river bank use a stone and a stick to try and decide if what is in the water is a log or crocodile. One of the buffalo decided it was a log and took the jump to land on top of it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo standing on the river bank use a stone and a stick to try and decide if what is in the water is a log or crocodile. One of the buffalo decided it was a log and took the jump to land on top of it."", ""importance"": ""5"", ""time"": 76560, ""tag"": ""prac_segB_desc""}","description"
"58","1022",1698252155999,"8","3","practice","1","2",12,33,"Two wildebeests are standing at the waters edge staring at something in the water. One of them is convinced it's a crocodile while the other thinks it's just a log. The one that believes it's a crocodile (Wildebeest 1) throws a rock with no response from the object. The other wildebeest (wildebeest 2) reiterates that its a log much to the others annoyance. Wildebeest 1 then pokes it with a stick and splashes water onto the object, leading to the same exchange as before. Wildebeest 1 then climbs onto the object to further prove it's point.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two wildebeests are standing at the waters edge staring at something in the water. One of them is convinced it's a crocodile while the other thinks it's just a log. The one that believes it's a crocodile (Wildebeest 1) throws a rock with no response from the object. The other wildebeest (wildebeest 2) reiterates that its a log much to the others annoyance. Wildebeest 1 then pokes it with a stick and splashes water onto the object, leading to the same exchange as before. Wildebeest 1 then climbs onto the object to further prove it's point."", ""importance"": ""6"", ""time"": 282414, ""tag"": ""prac_segB_desc""}","description"
"63","1023",1698251813346,"8","5","practice","1","2",12,33,"The two rams were standing at the edge of the water trying to decide if the object in the water was a crocodile or a log. One of them thinks it's a crocodile, the other thinks it's a log. One ram tosses a rock at it to try to figure it out. Then they still argue about what the object in the water is. The ram then pokes the object with a stick. Nothing happens, so the ram jumps onto the object in the water and it is okay.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two rams were standing at the edge of the water trying to decide if the object in the water was a crocodile or a log. One of them thinks it's a crocodile, the other thinks it's a log. One ram tosses a rock at it to try to figure it out. Then they still argue about what the object in the water is. The ram then pokes the object with a stick. Nothing happens, so the ram jumps onto the object in the water and it is okay."", ""importance"": ""5"", ""time"": 143328, ""tag"": ""prac_segB_desc""}","description"
"68","1026",1701969545729,"8","5","practice","1","2",12,33,"The two buffalos are still arguing over whether it is a log or a crocodile in the water. One then prods it with a stick and splashes water on it. The object still does not move so the buffalo jumps onto it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalos are still arguing over whether it is a log or a crocodile in the water. One then prods it with a stick and splashes water on it. The object still does not move so the buffalo jumps onto it."", ""importance"": ""5"", ""time"": 82728, ""tag"": ""prac_segB_desc""}","description"
"73","1030",1698331665999,"8","3","practice","1","2",12,33,"The cows continue to argue about whether the strange object is a crocodile or a log. The one that believes it is a crocodile throws a stone at it and nothing happens. The other one then suggests again that it's a log. He then splashes it with water before standing on it and still nothing happens. The other cow continues to suggest it's a log.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cows continue to argue about whether the strange object is a crocodile or a log. The one that believes it is a crocodile throws a stone at it and nothing happens. The other one then suggests again that it's a log. He then splashes it with water before standing on it and still nothing happens. The other cow continues to suggest it's a log."", ""importance"": ""5"", ""time"": 74706, ""tag"": ""prac_segB_desc""}","description"
"78","1031",1698331695378,"8","2","practice","1","2",12,33,"Two cows are standing by a lake, and see something sticking out of the water. The first cow thinks it's an alligator, but the second one thinks it's a log. They go back and forth, but the first one insists it's an alligator, so it throws a rock at it first, then pokes it with a stick, then splashes water on it, and then jumps on it. But the object in the water does not respond at all.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows are standing by a lake, and see something sticking out of the water. The first cow thinks it's an alligator, but the second one thinks it's a log. They go back and forth, but the first one insists it's an alligator, so it throws a rock at it first, then pokes it with a stick, then splashes water on it, and then jumps on it. But the object in the water does not respond at all."", ""importance"": ""5"", ""time"": 71028, ""tag"": ""prac_segB_desc""}","description"
"83","1033",1702480193270,"8","4","practice","1","2",12,33,"The wildebeest to the left tried to convince the other one that the item in the river is a crocodile. However, the other one does not believe him. To convince him further, he splashed water on the item and also jumps onto it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The wildebeest to the left tried to convince the other one that the item in the river is a crocodile. However, the other one does not believe him. To convince him further, he splashed water on the item and also jumps onto it."", ""importance"": ""6"", ""time"": 67749, ""tag"": ""prac_segB_desc""}","description"
"88","1034",1703775963539,"8","2","practice","1","2",12,33,"The buffalo can't decide if it's a log or a crocodile.  First of all a stone is thrown at the mystery object, then a log, but nothing happens.  Then water is splashed at it, and again nothing.  Then the first buffalo steps onto the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo can't decide if it's a log or a crocodile.  First of all a stone is thrown at the mystery object, then a log, but nothing happens.  Then water is splashed at it, and again nothing.  Then the first buffalo steps onto the object."", ""importance"": ""7"", ""time"": 61095, ""tag"": ""prac_segB_desc""}","description"
"93","1035",1702480476451,"8","5","practice","1","2",12,33,"The cows are still arguing about what is in the water. One says its a log, the other thinks it's a crocodile. One tried throwing a stone, poking it with a stick, splashing it with water and jumping on it in order to further investigate. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The cows are still arguing about what is in the water. One says its a log, the other thinks it's a crocodile. One tried throwing a stone, poking it with a stick, splashing it with water and jumping on it in order to further investigate. "", ""importance"": ""6"", ""time"": 131302, ""tag"": ""prac_segB_desc""}","description"
"98","1036",1701961909927,"8","2","practice","1","2",12,33,"The two bulls argued about the object on the lake. The right bull says it's a log of wood, but the left bull insists it's a crocodile. To prove this, The right bull threw a stone at the object and poked it with a stick. With no response, the right bull climbed on top of the object. ",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two bulls argued about the object on the lake. The right bull says it's a log of wood, but the left bull insists it's a crocodile. To prove this, The right bull threw a stone at the object and poked it with a stick. With no response, the right bull climbed on top of the object. "", ""importance"": ""7"", ""time"": 302422, ""tag"": ""prac_segB_desc""}","description"
"103","1037",1701961804479,"8","4","practice","1","2",12,33,"The two cattle continued to debate what they were seeing in the water, either a crocodile or log.  The left hand cow first threw a stone at the object then prodded it with a stick.  It did not move.  It then jumped on to the object.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cattle continued to debate what they were seeing in the water, either a crocodile or log.  The left hand cow first threw a stone at the object then prodded it with a stick.  It did not move.  It then jumped on to the object."", ""importance"": ""7"", ""time"": 127383, ""tag"": ""prac_segB_desc""}","description"
"108","1038",1704380501629,"8","1","practice","1","2",12,33,"The two yaks were standing on the banks having a discussion about the log vs. crocodile. The one that kept saying it was a croc threw a rock at it and it did not move. He then threw a stick at it and it still did not move. He then splashed water on it and still no movement. At the end, he stepped onto it and it had not moved. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two yaks were standing on the banks having a discussion about the log vs. crocodile. The one that kept saying it was a croc threw a rock at it and it did not move. He then threw a stick at it and it still did not move. He then splashed water on it and still no movement. At the end, he stepped onto it and it had not moved. "", ""importance"": ""5"", ""time"": 74199, ""tag"": ""prac_segB_desc""}","description"
"113","1039",1704303019902,"8","6","practice","1","2",12,33,"There were two wild buffalos debating whether there was a crocodile or a bark of a tree in the water, until one buffalo decides to throw a stone on the back of the tree and then also pressed it with a twig to reconfirm it was not a crocodile. The Buffalo that thought it was a crocodile now knowing it was not jumped on the bark of the three int the water and confirmed to the other buffalo that he was right about it being a bark of a tree",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There were two wild buffalos debating whether there was a crocodile or a bark of a tree in the water, until one buffalo decides to throw a stone on the back of the tree and then also pressed it with a twig to reconfirm it was not a crocodile. The Buffalo that thought it was a crocodile now knowing it was not jumped on the bark of the three int the water and confirmed to the other buffalo that he was right about it being a bark of a tree"", ""importance"": ""5"", ""time"": 152333, ""tag"": ""prac_segB_desc""}","description"
"117","1040",1704307552450,"8","6","practice","1","2",12,33,"Two cows are arguing whether a lump in the water is an alligator or a log. The one who thinks it's an alligator tests is a couple of ways and then ends up jumping onto  it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows are arguing whether a lump in the water is an alligator or a log. The one who thinks it's an alligator tests is a couple of ways and then ends up jumping onto  it."", ""importance"": ""6"", ""time"": 241500, ""tag"": ""prac_segB_desc""}","description"
"121","1041",1704380550358,"8","1","practice","1","2",12,33,"Two wildebeest are stood on the shore of a lake, looking at a large object floating in the water. They disagree on what they believe the object is. One believes it is a log, whilst the other believes it is an alligator. One wildebeest prods the object with a stick, throws a rock at it and splashes it with water. The object does not move or respond. The wildebeest proceeds to jump onto the object.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two wildebeest are stood on the shore of a lake, looking at a large object floating in the water. They disagree on what they believe the object is. One believes it is a log, whilst the other believes it is an alligator. One wildebeest prods the object with a stick, throws a rock at it and splashes it with water. The object does not move or respond. The wildebeest proceeds to jump onto the object."", ""importance"": ""6"", ""time"": 70137, ""tag"": ""prac_segB_desc""}","description"
"126","1044",1703611857298,"8","3","practice","1","2",12,33,"The two cows were still arguing over whether the thing in the water was an alligator or a log. The first cow insist it is an alligator and throws a rock at it, pokes it with a stick, and splashes water on it to prove it is, but each time it doesn't budge and the second cow always responds with it being a log",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows were still arguing over whether the thing in the water was an alligator or a log. The first cow insist it is an alligator and throws a rock at it, pokes it with a stick, and splashes water on it to prove it is, but each time it doesn't budge and the second cow always responds with it being a log"", ""importance"": ""5"", ""time"": 100479, ""tag"": ""prac_segB_desc""}","description"
"131","1045",1703776817720,"8","2","practice","1","2",12,33,"the cow got on the crocodile",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the cow got on the crocodile"", ""importance"": ""7"", ""time"": 36013, ""tag"": ""prac_segB_desc""}","description"
"136","1046",1701966667076,"8","6","practice","1","2",12,33,"Two bulls were arguing concerns whether what's in the water is log of wood and crocodile.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bulls were arguing concerns whether what's in the water is log of wood and crocodile."", ""importance"": ""6"", ""time"": 157754, ""tag"": ""prac_segB_desc""}","description"
"140","1047",1701961393656,"8","1","practice","1","2",12,33,"There are two goats at the edge of a pond and trying to get across. The two goats are discussing whether it is a log under the water, or a crocodile; the goat on the left keeps prodding the object/animal with a twig to try and work out what it is.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two goats at the edge of a pond and trying to get across. The two goats are discussing whether it is a log under the water, or a crocodile; the goat on the left keeps prodding the object/animal with a twig to try and work out what it is."", ""importance"": ""5"", ""time"": 96467, ""tag"": ""prac_segB_desc""}","description"
"145","1048",1701964210491,"8","2","practice","1","2",12,33,"Two cows are by the side of river wonder if an object in front of them is a crocodile or a log. They test it thru throwing stone on it, touching with a stick or jumping onto the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two cows are by the side of river wonder if an object in front of them is a crocodile or a log. They test it thru throwing stone on it, touching with a stick or jumping onto the object."", ""importance"": ""5"", ""time"": 48387, ""tag"": ""prac_segB_desc""}","description"
"150","1049",1704227063381,"8","7","practice","1","2",12,33,"One of the buffalos kept admiting it was a crocodile, while the other kept saying it was a log. The first one splashed water onto it, threw rocks at it, hit it with a stick-without any reaction. so it jumped onto the object",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""One of the buffalos kept admiting it was a crocodile, while the other kept saying it was a log. The first one splashed water onto it, threw rocks at it, hit it with a stick-without any reaction. so it jumped onto the object"", ""importance"": ""5"", ""time"": 102309, ""tag"": ""prac_segB_desc""}","description"
"154","1050",1704380859420,"8","1","practice","1","2",12,33,"the moose are trying to figure out if the thing in the water is a log or alligator and disagree on which it is. ",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the moose are trying to figure out if the thing in the water is a log or alligator and disagree on which it is. "", ""importance"": ""4"", ""time"": 105218, ""tag"": ""prac_segB_desc""}","description"
"159","1052",1701961485613,"8","5","practice","1","2",12,33,"The animal that thinks the thing in the water is an alligator throws a rock at it. They continue arguing with the animal who thinks the thing is a log. They then poke the thing in the water with a stick. They continue arguing. The animal who thinks the thing in the watere is an alligator then stands on top of it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The animal that thinks the thing in the water is an alligator throws a rock at it. They continue arguing with the animal who thinks the thing is a log. They then poke the thing in the water with a stick. They continue arguing. The animal who thinks the thing in the watere is an alligator then stands on top of it."", ""importance"": ""6"", ""time"": 109518, ""tag"": ""prac_segB_desc""}","description"
"164","1053",1701965884784,"8","4","practice","1","2",12,33,"the wildebeast who is saying the object is a crocodile poked it with a stick and threw a stone at it. It then jumped on the object, which is where it is standing now. the other wildebeast who thinks it is a log is still watching",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the wildebeast who is saying the object is a crocodile poked it with a stick and threw a stone at it. It then jumped on the object, which is where it is standing now. the other wildebeast who thinks it is a log is still watching"", ""importance"": ""6"", ""time"": 61141, ""tag"": ""prac_segB_desc""}","description"
"169","1055",1703612046697,"8","3","practice","1","2",12,33,"There are two oxen and they are both looking at a thing in the water.  Both of the oxen are trying to work out what the thing in the water is.  One of the Oxen think's it's a crocodile whilst the other things that it might be a log.  The Oxen who think's it's a crocodile pokes the thing with a stick but nothing happens.  The same Oxen then  splashes the thing with water but again nothing happens.  The two Oxen continually return exchanges with one Oxen maintaining the stance that the thing is a crocodile and the other stating it's a log.  Finally, the Oxen who thinks the thing is a crocodile jumps onto the thing and discovers that it is in fact a log.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two oxen and they are both looking at a thing in the water.  Both of the oxen are trying to work out what the thing in the water is.  One of the Oxen think's it's a crocodile whilst the other things that it might be a log.  The Oxen who think's it's a crocodile pokes the thing with a stick but nothing happens.  The same Oxen then  splashes the thing with water but again nothing happens.  The two Oxen continually return exchanges with one Oxen maintaining the stance that the thing is a crocodile and the other stating it's a log.  Finally, the Oxen who thinks the thing is a crocodile jumps onto the thing and discovers that it is in fact a log."", ""importance"": ""7"", ""time"": 170156, ""tag"": ""prac_segB_desc""}","description"
