"","ID","Timestamp","Trial","counterbalance","phase","description_stop","paired_vid","onset","offset","description_content","importance","time","tag","vidpath","Datastring","test_trial"
"63","1010",1713359846265,"8","0","practice","1","2",12,33,"The buffalo that thinks the object in the lake is a crocodile throws a stone at it. He then pokes it with a stick and then jumps onto it. The other buffalo maintains all along that the object is a floating log.9",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo that thinks the object in the lake is a crocodile throws a stone at it. He then pokes it with a stick and then jumps onto it. The other buffalo maintains all along that the object is a floating log.9"", ""importance"": ""6"", ""time"": 68611, ""tag"": ""prac_segB_desc""}","description"
"70","1011",1698331735647,"8","7","practice","1","2",12,33,"The two bulls are standing by the river, they are arguing about if the object in the river is a crocodile or a log. They've been poking it and throwing stones to try and decide which one it is. Now one of the bulls has jumped ontop of it.",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two bulls are standing by the river, they are arguing about if the object in the river is a crocodile or a log. They've been poking it and throwing stones to try and decide which one it is. Now one of the bulls has jumped ontop of it."", ""importance"": ""4"", ""time"": 55744, ""tag"": ""prac_segB_desc""}","description"
"76","1012",1698331771718,"8","6","practice","1","2",12,33,"Two animals with horns are at the water's edge and there is an object in the water. One of the animals is convinced it is an alligator, while the other thinks its just a log. They are both trying to convince the other. One of the animals - the one who thinks its an alligator - pokes the object with a stick and splashes water at it to try and reveal what it is. When it did nothing, it jumped on top of the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two animals with horns are at the water's edge and there is an object in the water. One of the animals is convinced it is an alligator, while the other thinks its just a log. They are both trying to convince the other. One of the animals - the one who thinks its an alligator - pokes the object with a stick and splashes water at it to try and reveal what it is. When it did nothing, it jumped on top of the object."", ""importance"": ""5"", ""time"": 92891, ""tag"": ""prac_segB_desc""}","description"
"82","1013",1698251681885,"8","1","practice","1","2",12,33,"Two bulls are trying to decide if a floating object is an alligator or a piece of wood. One bull starts poking the object and it doesn't move. So he jumps onto the object.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two bulls are trying to decide if a floating object is an alligator or a piece of wood. One bull starts poking the object and it doesn't move. So he jumps onto the object."", ""importance"": ""5"", ""time"": 53812, ""tag"": ""prac_segB_desc""}","description"
"89","1015",1713359922210,"8","0","practice","1","2",12,33,"The buffalo were deliberating if the thing that they could see in the water was a piece of wood or an allegator. They prodded it and one jumped onto the thing to closer inspect it, putting itself in potential danger.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The buffalo were deliberating if the thing that they could see in the water was a piece of wood or an allegator. They prodded it and one jumped onto the thing to closer inspect it, putting itself in potential danger."", ""importance"": ""7"", ""time"": 112282, ""tag"": ""prac_segB_desc""}","description"
"96","1018",1713359905818,"8","0","practice","1","2",12,33,"the two buffalo continue to debate if the object in the water is a log or a crocodile ,one of the buffolos begins to throw a stone at the object and then touch it with a stick,he then steps onto the object",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the two buffalo continue to debate if the object in the water is a log or a crocodile ,one of the buffolos begins to throw a stone at the object and then touch it with a stick,he then steps onto the object"", ""importance"": ""5"", ""time"": 104698, ""tag"": ""prac_segB_desc""}","description"
"103","1019",1713190445136,"12","8","practice","1","2",12,33,"Wildebeest are standing beside water, looking at an object in the water cautiously. One Wildebeest suggests that it is a crocodile, but the other believes it to be a log. They throw a stick to see if there is a reaction, but there isn't. One gingerly sets foot on the object, then steps on. It is a rock.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Wildebeest are standing beside water, looking at an object in the water cautiously. One Wildebeest suggests that it is a crocodile, but the other believes it to be a log. They throw a stick to see if there is a reaction, but there isn't. One gingerly sets foot on the object, then steps on. It is a rock."", ""importance"": ""5"", ""time"": 176307, ""tag"": ""prac_segB_desc""}","description"
"109","1021",1703951675080,"8","2","practice","1","2",12,33,"The wildebeest still disagree over whether its a log or crocodile.  The first wildebeest throws a stone at the log, nothing happens.  The first wildebeest then pokes the log with a stick, nothing happens.  The second wildebeest says 'it's a log'.  The first wildebeest jumps onto the log.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 2, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The wildebeest still disagree over whether its a log or crocodile.  The first wildebeest throws a stone at the log, nothing happens.  The first wildebeest then pokes the log with a stick, nothing happens.  The second wildebeest says 'it's a log'.  The first wildebeest jumps onto the log."", ""importance"": ""5"", ""time"": 115038, ""tag"": ""prac_segB_desc""}","description"
"115","1022",1701964186589,"8","4","practice","1","2",12,33,"Two water buffaloes were considering crossing a river and to see if there was a log or a Nile croc hit it with a stone and stick then one of the buffaloes jumped on the \log\.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two water buffaloes were considering crossing a river and to see if there was a log or a Nile croc hit it with a stone and stick then one of the buffaloes jumped on the \""log\""."", ""importance"": ""5"", ""time"": 80062, ""tag"": ""prac_segB_desc""}","description"
"121","1023",1713190185733,"8","0","practice","1","2",12,33,"the buffalo were having an argument about whether it was a log or a crocodile in the river. One buffalo threw a stone at it, then hit it with a stick. It never moved so they climbed on top of it ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""the buffalo were having an argument about whether it was a log or a crocodile in the river. One buffalo threw a stone at it, then hit it with a stick. It never moved so they climbed on top of it "", ""importance"": ""5"", ""time"": 110181, ""tag"": ""prac_segB_desc""}","description"
"128","1024",1713359969445,"8","0","practice","1","2",12,33,"They continued arguing -- it's an alligator, no it's a log. The alligator proponent tossed a stone at it; nothing happened. He tapped it with a stick; nothing happened. He splashed water at it, and nothing happened. Then he stepped on it. ",4,4,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""They continued arguing -- it's an alligator, no it's a log. The alligator proponent tossed a stone at it; nothing happened. He tapped it with a stick; nothing happened. He splashed water at it, and nothing happened. Then he stepped on it. "", ""importance"": ""4"", ""time"": 85648, ""tag"": ""prac_segB_desc""}","description"
"135","1025",1713369705432,"8","1","practice","1","2",12,33,"The two cows were at the side of the water, deciding how to test if the thing in the water was an alligator or a branch. The cow on the left poked it with a stick and fell into the water. ",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two cows were at the side of the water, deciding how to test if the thing in the water was an alligator or a branch. The cow on the left poked it with a stick and fell into the water. "", ""importance"": ""6"", ""time"": 42747, ""tag"": ""prac_segB_desc""}","description"
"142","1026",1713190117248,"8","5","practice","1","2",12,33,"The two wilder beast are having a disagreement on whether the item floating on the water is a log, or a crocodile. One wilder beast throws a rock at it, nothing happens. The other wilder beast then pokes it with a stick, nothing happens. Finally the first wilder beast jumps on top of hte floating item, then the clip ends ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two wilder beast are having a disagreement on whether the item floating on the water is a log, or a crocodile. One wilder beast throws a rock at it, nothing happens. The other wilder beast then pokes it with a stick, nothing happens. Finally the first wilder beast jumps on top of hte floating item, then the clip ends "", ""importance"": ""5"", ""time"": 107055, ""tag"": ""prac_segB_desc""}","description"
"148","1027",1713359919490,"8","0","practice","1","2",12,33,"The two buffalo that were debating whether the identified object in the water is an alligator/crocodile or just a rock continue to argue. The one that thinks it is an animal pokes the object with a twig. It does not react and both buffalo state they still believe they are right. The buffalo that poked the object moves to stand on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 0, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two buffalo that were debating whether the identified object in the water is an alligator/crocodile or just a rock continue to argue. The one that thinks it is an animal pokes the object with a twig. It does not react and both buffalo state they still believe they are right. The buffalo that poked the object moves to stand on it."", ""importance"": ""5"", ""time"": 82580, ""tag"": ""prac_segB_desc""}","description"
"155","1028",1714490002459,"8","5","practice","1","2",12,33,"There are two cows standing by the water. They notice an alligator or a log. They don't know which one it is. They decide to throw a rock to see if its an alligator. They then poke it with a stick. Finally one jumps on its back. There was no response from any of the attempts.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 5, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two cows standing by the water. They notice an alligator or a log. They don't know which one it is. They decide to throw a rock to see if its an alligator. They then poke it with a stick. Finally one jumps on its back. There was no response from any of the attempts."", ""importance"": ""6"", ""time"": 160177, ""tag"": ""prac_segB_desc""}","description"
"161","1030",1713371535830,"8","6","practice","1","2",12,33,"The two characters continued to argue over whether the object in the water was a crocodile or a log. The character who thinks the object is a crocodile threw a rock at it, then poked it with a stick, then splashed water on it. Nothing happens. The other character remained adamant that the object is a log. The first character then jumps on the object. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 6, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two characters continued to argue over whether the object in the water was a crocodile or a log. The character who thinks the object is a crocodile threw a rock at it, then poked it with a stick, then splashed water on it. Nothing happens. The other character remained adamant that the object is a log. The first character then jumps on the object. "", ""importance"": ""5"", ""time"": 122945, ""tag"": ""prac_segB_desc""}","description"
"167","1031",1713190076808,"8","3","practice","1","2",12,33,"The two animals are still arguing if the object in the water is a crocodile or a log. The one who thinks it is a crocodile throws a rock at it but it does not move. The same animal then pokes it with a stick but it still does not move. The two continue to disagree over what it is. The one who thinks it is a crocodile splashes it with water and then stands on top of it",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals are still arguing if the object in the water is a crocodile or a log. The one who thinks it is a crocodile throws a rock at it but it does not move. The same animal then pokes it with a stick but it still does not move. The two continue to disagree over what it is. The one who thinks it is a crocodile splashes it with water and then stands on top of it"", ""importance"": ""5"", ""time"": 58924, ""tag"": ""prac_segB_desc""}","description"
"173","1033",1703964484976,"8","3","practice","1","2",12,33,"one wildebeest tells the other that it thinks it's a crocodile in the water, the other says that it's a log. The one that says it's a crocodile, picks up a stick and pokes the thing in the water, then it splashes some water, then it jumps onto it and stands on it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""one wildebeest tells the other that it thinks it's a crocodile in the water, the other says that it's a log. The one that says it's a crocodile, picks up a stick and pokes the thing in the water, then it splashes some water, then it jumps onto it and stands on it."", ""importance"": ""6"", ""time"": 129156, ""tag"": ""prac_segB_desc""}","description"
"179","1034",1702749159879,"8","3","practice","1","2",12,33,"The two animals continue to argue over whether the object in the water is a crocodile or a log. The one closest to the water throws a rock at the object, which doesn't move. Then, it tries poking it with a stick and still the object doesn't move. Finally, the animal decides to step on the object in the water to figure out what it is.",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two animals continue to argue over whether the object in the water is a crocodile or a log. The one closest to the water throws a rock at the object, which doesn't move. Then, it tries poking it with a stick and still the object doesn't move. Finally, the animal decides to step on the object in the water to figure out what it is."", ""importance"": ""7"", ""time"": 100947, ""tag"": ""prac_segB_desc""}","description"
"185","1035",1701964978359,"8","1","practice","1","2",12,33,"Two buffalo were stood at the bank of a river watching a rock-like object floating in the river and debating as to what it was. One was adamant it was a crocodile, the other a rock. there wearer speech bubbles to indicate what each buffalo was saying. The buffalo on the left who mentioned it was a crocodile, thew a rock at it, and it didn't move, they debated it was their original thoughts, it then poked. it with a stick, no movement, again speech bubbles indicating their thoughts. Then it splashed water, no movement, and the speech bubbles appeared again. then it hopped onto the rock with its front feet.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 1, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two buffalo were stood at the bank of a river watching a rock-like object floating in the river and debating as to what it was. One was adamant it was a crocodile, the other a rock. there wearer speech bubbles to indicate what each buffalo was saying. The buffalo on the left who mentioned it was a crocodile, thew a rock at it, and it didn't move, they debated it was their original thoughts, it then poked. it with a stick, no movement, again speech bubbles indicating their thoughts. Then it splashed water, no movement, and the speech bubbles appeared again. then it hopped onto the rock with its front feet."", ""importance"": ""6"", ""time"": 1921785, ""tag"": ""prac_segB_desc""}","description"
"192","1036",1698251836344,"8","8","practice","1","2",12,33,"There are two wildebeest standing at a murky watering hole.  They are trying to decide amongst themselves whether the khaki, gnarled thing in the water is a log or a crocodile.  They are speaking in wildebeest language which is translated for us humans into pictures in speech bubbles.  One of the wildebeest is more animated than the other, and tests the the thing in the water by prodding it, then splashing it and then finally jumping on it.  He is still not sure what it is as it does not react, but he knows that crocodiles are clever and use tactics to catch their prey.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""There are two wildebeest standing at a murky watering hole.  They are trying to decide amongst themselves whether the khaki, gnarled thing in the water is a log or a crocodile.  They are speaking in wildebeest language which is translated for us humans into pictures in speech bubbles.  One of the wildebeest is more animated than the other, and tests the the thing in the water by prodding it, then splashing it and then finally jumping on it.  He is still not sure what it is as it does not react, but he knows that crocodiles are clever and use tactics to catch their prey."", ""importance"": ""6"", ""time"": 383824, ""tag"": ""prac_segB_desc""}","description"
"198","1037",1702749231088,"8","4","practice","1","2",12,33,"Two buffalo are at a watering hole and they see a figure in the water. One buffalo believes that it is a crocodile, while the other buffalo believes it's a log. The buffalo argue back and forth on what they believe it is. One buffalo jumps on the figure.",3,3,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 4, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two buffalo are at a watering hole and they see a figure in the water. One buffalo believes that it is a crocodile, while the other buffalo believes it's a log. The buffalo argue back and forth on what they believe it is. One buffalo jumps on the figure."", ""importance"": ""3"", ""time"": 105609, ""tag"": ""prac_segB_desc""}","description"
"204","1038",1702480236126,"8","8","practice","1","2",12,33,"The wildebeest continue to argue over whether the object in the water is a log or a crocodile. The one on the left throws a stone at the object, which remains unmoved. The one of the left continues to argue the object is a crocodile and pokes it with a stick. They argue again when there is again no movement. The same wildebeest then splashes the object with water and then stands on it. ",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The wildebeest continue to argue over whether the object in the water is a log or a crocodile. The one on the left throws a stone at the object, which remains unmoved. The one of the left continues to argue the object is a crocodile and pokes it with a stick. They argue again when there is again no movement. The same wildebeest then splashes the object with water and then stands on it. "", ""importance"": ""5"", ""time"": 140506, ""tag"": ""prac_segB_desc""}","description"
"210","1039",1702481437219,"8","8","practice","1","2",12,33,"The two wildebeest continued arguing if the object in the water is a log or crocodile, so the one wildebeest pokes it with a stick and throws a rock at the object and it does not move or react at all, he then continues to climb onto the object",7,7,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""The two wildebeest continued arguing if the object in the water is a log or crocodile, so the one wildebeest pokes it with a stick and throws a rock at the object and it does not move or react at all, he then continues to climb onto the object"", ""importance"": ""7"", ""time"": 68621, ""tag"": ""prac_segB_desc""}","description"
"216","1040",1714581243981,"8","3","practice","1","2",12,33,"two cartoon like boar or bulls were standing on the side of a river, debating whether the thing in the water was a crocodile or a log. one tried throwing things at it, and eventually stood on it.",6,6,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 3, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""two cartoon like boar or bulls were standing on the side of a river, debating whether the thing in the water was a crocodile or a log. one tried throwing things at it, and eventually stood on it."", ""importance"": ""6"", ""time"": 150141, ""tag"": ""prac_segB_desc""}","description"
"222","1041",1713190316701,"8","7","practice","1","2",12,33,"Two buffalos are on a coast next to some water. They see a mysterious bump but argue over whether it is a log or a crocodile. One buffalo proceeds to first poke it and then splash water on it and even jump on it.",5,5,"prac_segB_desc","/static/video/Prac/wildebeest_part2.mp4","{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/Prac/wildebeest_part2.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""33"", ""content"": ""Two buffalos are on a coast next to some water. They see a mysterious bump but argue over whether it is a log or a crocodile. One buffalo proceeds to first poke it and then splash water on it and even jump on it."", ""importance"": ""5"", ""time"": 69788, ""tag"": ""prac_segB_desc""}","description"
